"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Iraq","IRQ","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","283.333333333333","189.622553151634","86.5333231544393","101.937846678993","102.505952380952","134.567901234568","169.745776093479","43.2010202454966","35.3655006031363","26.3565891472868","26","","1604","45.78125","66.1538461538461","49.0755845568244","51.3049163179916","54.7810770005033","30.8300907911803","24.7303938454472","46.1024498886414","107.76","100","112.987012987013","124.675324675325","108.409090909091","109.046153846154","109.784615384615","117.938461538462","118.323170731707","113.170731707317","96.4830188679245","98.7089749572251","191.166666666667","93.8186975534807","133.904767733643","133.289583581911","145.964474914304","133.356651509852","155.584902988245","141.987577639752","130.527950310559","169.934050007963","142.282756497106","189.89614805603","230.667661157996","123.030287641458","215.113496154157","234.400703646404","202.929038607279","216.359545632589","229.576310307493","231.137327899613","","",
"Iceland","ISL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","174.203955674008","214.363143631436","264.802834257548","275.048820790146","296.20253164557","226.316406708104","264.696465952469","292.039739973016","277.209758489641","303.024010382868","342.969466649194","322.949816401469","290.986148439115","353.479152426521","313.270986417279","268.771699352538","289.697391996815","316.554925219185","304.250648573139","324.161297489447","341.189801699717","382.5","483.16393442623","222.601938502674","217.275862068966","214.939655172414","233.37","229.688796680498","216.395348837209","228.386905935713","176.686454398273","186.530041918957","230","174.765217391304","223.923992673993","153.182518446445","160.833333333333","162.608695652174","182.5","176.666666666667","20896.5517241379","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","31.56092630992","24.9834641171342","22.1879315598721","14.0823685708863","11.4134832417699","11.8493711393912","12.3609968417421","11.9269750519751","11.040553742543","9.25906480456855","10.0603438271912","9.31509495645972","9.86073245697814","8.90408029524368","9.27344157943158","10.0291046750656","9.99837109061748","10.6599321107838","8.61365157877847","8.65723879830727","7.64810014862007","7.62314743186612","7.47265502924238","7.23709008669431","6.84554779247807","6.52688771245472","6.59488559892328","6.81008591185304","6.41704325371207","6.5685019206146","6.19293370385073","6.60855463206973","6.09831985065339","6.86468646864687","6.43166357452072","6.61846496106785","6.59340659340659","6.03491271820449","4.32584815786916","4.39827812090586","4.26069343500536","4.17484226089946","4.4860374008486","4.05609936572076","4.14801310491353","5.10752379546417","4.13662847041171","3.17312547301406","4.82193605902518","2.27900990062073","2.94553520129146","3.65242725541282","3.56944053108077","3.07314174898055","3.80861994114599","3.49859790097563","3.36851145597893","3.39583944253311","3.48308300773319","3.52413301875892","3.78927442253892","","","",
"Italy","ITA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","72.7077157830225","70.0713588660904","63.88373540297","64.5933540238697","68.0343108867649","67.7078262437771","61.9931202020754","63.4851132601041","73.8524061604907","82.5687309235015","85.5090559921484","91.9574922782929","82.6612013187562","74.5317847343514","107.80523175875","95.0716116667506","107.519441149334","117.2129576686","111.914488114504","112.467435346079","123.535778792631","114.938573670005","123.336254778714","110.003235964988","120.232399447387","132.746774400046","122.56508049997","105.949965029104","104.543189857301","162.981304400306","138.721773011018","162.605752961083","231.90012180268","209.545957918051","207.990867579909","254.433833560709","248.656294200849","283.766233766234","321.441441441441","318.382352941176","297.862923728814","274.970139066633","264.94189139573","219.446840572504","314.270897275787","401.93582742848","864.824136531927","245.785961720096","252.341497149756","321.938670615648","370.632687066143","288.670032276752","193.171050875201","214.141292719594","222.300336398701","190.181465588916","230.928157483212","229.416139926673","119.096933935288","98.2817714619387","87.4760137615619","125.600149710617","","",
"Jamaica","JAM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","250","165","84.0579710144928","103.467532467532","77.4647887323944","110.58904109589","145","108.270676691729","49.3613262671559","20.0131550687285","4.54374224428293","2.35703973385224","1.77137350282227","0.773383775689149","1.16573338150289","2.26505923577507","1.71390351977259","1.37282829595236","1.75748452976159","1.35128621791341","1.37556689390244","0.992978225406057","1.04254903238418","1.28640907136715","1.91138756026548","1.66813087611934","1.47485747229518","1.36649189334962","1.39615081221073","1.95495167827081","2.06286049989319","0.614499657907407","1.10021872611801","0.692959919459753","0.790951514672151","0.907807141416179","1.91947268825772","1.36214984822598","1.19850187265918","1.50523308694483","1.99056715475392","1.23838922091602","2.24923300050204","1.7620653179955","1.37833819723584","1.14844689378758","1.23439418747442","0.81896187930792","0.82740188493459","0.932433066066488","","",
"Japan","JPN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","100.133370415787","101.665187114689","97.5448233933874","88.5735811150176","84.0444847934635","81.4595173379458","76.6767459652446","75.018315018315","73.7728988952594","70.5529887380884","73.6453486136215","70.4361487755729","78.1148881388957","65.9293315757322","84.0825281239789","116.146993318486","99.1596638655462","102.634011090573","106.448683015441","98.1621621621622","102.509547190398","113.335237007424","121.716937354988","111.786646773592","120.67012460502","131.164930666496","134.296076491922","132.447171097478","139.324227174694","132.611832611833","129.203539823009","137.336412625096","141.640034297295","139.550526232492","136.45131786813","132.144064930673","135.727771284725","133.427389014296","136.434329065908","147.454049427515","127.856468366383","113.410964750089","123.624764001785","116.080648160542","120.550036473332","120.555681278146","132.666056402988","115.020881725688","104.324166066547","120.553843759726","125.433891095863","128.891542237185","129.699219903226","144.134766681004","131.938429661151","129.240901113369","134.481003777586","132.864851639912","130.984498900928","125.112375328658","118.073437869104","133.043831556694","","",
"Kazakhstan","KAZ","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.925243770314","85.9416445623342","92.3664122137405","46.7980295566502","64.3102601865488","61.6483516483516","86.0927152317881","97.9942693409742","468.354430379747","168.499882986192","25.1059322033898","25.2980430381645","26.6459069102141","33.4012820197952","37.9364061211399","39.8392900624983","16.8367597138296","33.9759036144578","101.277006971768","106.594800253646","205.04965840081","52.0801131729951","52.7467362427725","54.1021284794285","45.9378780532904","47.5954484594294","40.4971037436908","24.1064217210881","46.0065478697083","36.8331633627589","32.0859019740788","","",
"Kenya","KEN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","1850","2016.66666666667","2670.33333333333","3210.83333333333","4004","5112","5550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.57142857142857","110.810810810811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","868.135006728366","828.947368421053","909.586303027115","555.628812619385","448.639278904489","434.148768129321","277.202849002849","113.084377215788","104.310048780488","104.221810775782","110.186037944373","112.15619047619","124.830008244023","124.892242013838","112.329396495782","85.7569657379016","80.214667102539","76.3881238487852","66.7551885704784","67.916948579161","77.6751540870971","57.7922077922078","69.1462709577953","67.8141886003138","71.0899668677258","75.0195499174559","81.9202898550725","77.9140585349349","91.4316163410302","84.9239658531351","98.1693121693122","92.2112716486461","91.9105153860676","86.0215053763441","94.3187861271676","84.7861007462687","87.5551632833186","91.6490486257928","83.841161442368","83.1987467141074","80.6941741887826","70.6822679531305","71.766800312809","70.3824441573693","68.9398244921241","56.7203735001732","63.6600525544237","50.428726845948","72.1637298294785","61.1693658596534","66.0161235803581","74.1712471816122","73.8485906213297","77.6318335038779","83.3513319989756","64.8932997447039","58.5322464554334","59.1991383627955","59.8088026117613","51.8645117282381","51.1707582517543","56.3401931377474","","",
"Kuwait","KWT","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","0.0343857670433054","0.032258064516129","0.214913708889613","0.202205882352941","0.273224043715847","0.210526315789474","0.220458553791887","0.175500175500176","0.278551532033426","0.118360403065156","0.0820451248186503","0.201543170547131","0.134517083669626","","","0.675915442978083","0.341530054644809","0.308546744831842","0.255885363357216","0.561324726354196","0.344332855093257","0.276760682270434","0.332587530991111","0.218679924209502","0.309525148178507","0.391696043869957","0.285290425653315","0.296982656212877","0.267065484456789","0.765955204216074","0.784315759690653","1.36240847871283","0.296173439165976","0.514521288578509","1.06655164481251","1.16424347826087","1.25445499081445","1.95016376987691","1.97546112886049","1.64916421424367","1.92275472433275","3.48108956960062","","","","","","",
